LBFT X,LBFT Y,LBFT Z,LLAN X,LLAN Y,LLAN Z,LMAN X,LMAN Y,LMAN Z,RBFT X,RBFT Y,RBFT Z,RLAN X,RLAN Y,RLAN Z,RMAN X,RMAN Y,RMAN Z
-1058.915527,176.1953125,-721.4251709,-986.5887451,187.719162,-769.3136597,-966.5150146,173.4029236,-691.9439087,-378.7244568,78.44959259,-534.0576172,-328.2784729,120.272438,-493.5097351,-300.9301758,119.5143967,-570.4154663
-1061.332642,185.5439911,-722.5170898,-989.1013184,193.2271576,-771.1879883,-969.3035278,178.0363159,-693.9338989,-388.0704956,80.47037506,-533.486084,-334.6896057,119.3744888,-492.9037476,-308.5922852,117.0176086,-570.4092407
-1062.049316,195.2667694,-723.9593506,-989.8876953,198.5732422,-773.2771606,-970.6398315,182.7385864,-695.9650879,-398.4349365,82.15106201,-533.177124,-343.1898499,118.4883347,-492.5620117,-317.7546082,115.4731827,-570.793396
-1061.408203,205.4947357,-725.5090942,-988.87854,203.8588104,-775.052124,-970.9971924,187.6505432,-697.6754761,-409.5331421,83.74224091,-532.842041,-351.5489502,118.51548,-492.6027832,-327.2754822,114.6013031,-571.0275879
-1059.465698,216.4582825,-726.9656982,-987.5531616,209.9900818,-776.9388428,-970.6157837,193.039566,-699.0037231,-420.6465759,85.36149597,-532.8005981,-360.3205566,118.5527725,-492.7915649,-337.3874512,114.1613617,-571.421936
-1056.099121,227.9406128,-728.0864258,-984.2537842,216.2440643,-777.5469971,-969.1846924,198.8809052,-699.7027588,-432.5062866,86.23774719,-532.6466675,-370.2467041,118.4553528,-492.9924011,-348.477417,113.715477,-571.9360962
-1050.80835,239.7791748,-728.4622803,-980.5080566,223.2840271,-778.0343018,-966.2371826,204.976593,-699.7492065,-444.6137085,86.73692322,-532.288147,-381.9297485,118.2720642,-492.6149292,-360.1121216,113.6374283,-571.9216309
-1043.185669,251.9052277,-728.0987549,-974.5060425,229.8107452,-777.024353,-961.6633911,211.3624573,-698.9430542,-456.6966553,87.28926849,-531.5875244,-392.6929932,118.3993073,-492.247406,-371.6144104,113.5554199,-571.6686401
-1032.657715,264.1262817,-727.0544434,-967.8153076,236.7151947,-775.9053955,-955.6115112,218.086441,-697.1348877,-468.7975159,87.76914215,-531.5494385,-403.897522,118.377655,-492.1288757,-383.4259033,113.429863,-571.8215332
-1018.394165,275.8340454,-725.5366821,-959.3955688,242.2557526,-773.4984131,-948.30896,224.8509369,-694.6902466,-481.2342834,88.16345215,-531.5674438,-415.6828003,118.3117218,-492.128479,-395.5578918,113.3673325,-572.0158081
-1002.058838,285.1820374,-723.1113892,-950.9864502,247.6959229,-771.1257324,-940.2497559,230.436615,-691.7718506,-493.8457642,88.53857422,-531.5142822,-427.397522,118.449646,-492.1767578,-407.7366638,113.3467789,-572.1040649
-990.0966187,291.694458,-719.0610352,-942.0181885,253.2201843,-768.4124756,-930.8535767,234.5993958,-689.3594971,-506.5315247,88.80451202,-531.484436,-439.4916077,118.5587387,-492.1251221,-420.1922302,113.3566895,-572.178772
-983.2445679,295.9560242,-715.3103027,-932.201416,258.6948242,-765.1760864,-920.3218994,241.1005096,-685.4796143,-519.3220215,89.0230484,-531.4859009,-451.6476135,118.6804199,-492.0718994,-432.7437744,113.4326019,-572.2355957
-976.7057495,298.1080933,-711.6566162,-921.6029053,263.1048279,-761.6124878,-909.6567993,246.1401978,-682.0202026,-532.1519165,89.29749298,-531.3787231,-463.8688354,118.7794418,-491.8943176,-445.3209839,113.5232315,-572.2295532
-968.4543457,298.4187317,-707.555603,-909.9755249,266.0698547,-757.9274292,-897.6688232,249.4770813,-678.4880981,-545.0484009,89.4861908,-531.2778931,-476.2042847,118.9492035,-491.6277466,-458.0602417,113.6873474,-572.1511841
-958.3831787,297.4811096,-703.2713623,-897.2185059,267.6507263,-754.3330688,-883.8007202,251.2216492,-675.1501465,-557.9324951,89.76506805,-531.1820679,-488.5991516,119.1264267,-491.4377441,-470.8034058,113.8363953,-572.0507813
-946.2823486,295.2253418,-698.9919434,-883.7200317,267.6584473,-750.8613892,-869.1196899,251.3997955,-671.9158325,-570.8560791,90.01238251,-531.1048584,-501.0601196,119.4257736,-491.2641907,-483.5462341,114.105896,-571.9242554
-932.9959717,291.7244568,-695.1847534,-870.1140137,266.5030518,-747.9812012,-853.7723999,249.9738922,-668.9042358,-583.7632446,90.38137054,-531.0958252,-513.5540161,119.8082123,-491.0411987,-496.2966919,114.3904037,-571.795105
-919.2527466,286.8070374,-691.7734375,-855.0866089,263.4381714,-744.647522,-837.9484253,247.530014,-666.0424805,-596.5662842,90.84960938,-531.0817261,-526.102478,120.2387466,-490.9015198,-509.0329285,114.7669983,-571.7004395
-905.2581787,280.3859253,-688.6741333,-840.4589844,259.9105225,-742.1992798,-821.7419434,244.0066071,-663.4543457,-609.3604736,91.39657593,-531.0947266,-538.7219849,120.7499466,-490.7284851,-521.6985474,115.2882996,-571.5675049
-890.8899536,272.436615,-686.098938,-824.8165894,255.1018829,-739.7040405,-805.3297729,239.8702545,-661.0213013,-622.0914917,91.92606354,-531.1171875,-551.3008423,121.2836227,-490.6351929,-534.4287109,115.770668,-571.5008545
-875.5907593,262.9118958,-683.9858398,-808.5244751,249.2525177,-737.4520264,-788.4750366,234.8669739,-658.501709,-634.7453003,92.30789185,-531.3059082,-563.9468994,121.7827835,-490.4815979,-547.0899658,116.2982864,-571.362793
-859.5769653,252.5832825,-682.1087036,-791.0673828,242.2850189,-735.2877808,-770.8240356,228.8558502,-656.5437622,-647.5402832,92.7804718,-531.3395996,-576.598999,122.3870392,-490.329834,-559.7967529,116.8113632,-571.2662964
-842.5680542,241.3976593,-680.5541992,-773.6402588,234.9234161,-734.0643921,-752.4312134,222.1213837,-655.0941162,-660.309082,93.19023895,-531.3411255,-589.1848755,122.9505234,-490.3036499,-572.4504395,117.2052765,-571.2154541
-824.6449585,229.6047974,-679.4432373,-755.2920532,226.9132538,-733.0092773,-733.3361206,214.8926239,-654.0560303,-673.0872192,93.65129852,-531.4168091,-601.7689209,123.556633,-490.3127441,-585.0866089,117.6468811,-571.3123169
-805.8424072,217.1912689,-678.7714844,-735.7644043,218.2383575,-732.2376709,-713.595459,207.1602478,-653.633728,-685.7644043,94.19768524,-531.6074829,-614.4095459,124.1175766,-490.4246826,-597.7997437,118.1394272,-571.4932861
-786.1425171,204.3861237,-678.6985474,-716.3018799,209.5749359,-732.2331543,-693.2585449,199.2719879,-653.748291,-698.6549072,94.77796936,-531.7669067,-627.0114746,124.7108765,-490.6019287,-610.4442139,118.6330109,-571.7097168
-765.6540527,191.3115234,-679.1680298,-696.5287476,200.8188934,-733.0366211,-673.0217896,191.4288025,-654.2356567,-711.440918,95.41217041,-532.0565796,-639.6821289,125.360466,-490.9179077,-623.1561279,119.0824509,-572.0106812
-744.2857666,178.2171326,-680.1942749,-675.2890015,191.7760315,-733.9880371,-651.0684204,183.5258331,-655.7168579,-724.154541,95.98093414,-532.3727417,-652.3904419,125.9564285,-491.2872314,-635.8132324,119.6254654,-572.2333374
-722.2489014,165.2803192,-681.9407349,-653.9286499,183.041153,-736.3894653,-629.1777344,175.8148346,-657.5679932,-736.8213501,96.49958801,-532.5357056,-665.1005859,126.4542999,-491.5715027,-648.34198,120.0985947,-572.4002686
-699.3861694,152.8625641,-684.5745239,-632.0894165,174.8072205,-738.7073364,-606.8359375,168.5502472,-660.1345825,-749.5823364,96.9090271,-532.7098389,-677.9174805,126.9092331,-491.725708,-661.1160278,120.4750137,-572.5707397
-675.9161377,141.0705719,-687.9665527,-610.0234985,167.3308868,-741.5457764,-584.3709106,161.695755,-663.2041016,-762.3933105,97.29079437,-532.7553101,-690.6070557,127.1759186,-491.858551,-674.0413818,120.6666565,-572.8084106
-651.802124,130.1560516,-692.2296753,-586.7374268,160.0873566,-745.0654907,-561.7903442,155.4539032,-666.7832031,-775.1729736,97.61467743,-532.8647461,-703.6026611,127.5436783,-491.6981506,-686.7927246,120.9298096,-573.0159912
-627.4138184,120.3930359,-696.8322754,-563.9503784,154.0368042,-749.0656128,-539.0986938,149.9415436,-670.8152466,-788.0167847,97.94284821,-532.9970703,-716.2163086,127.9025192,-492.2602844,-699.4683228,121.1589584,-573.2155762
-602.6605225,111.4870071,-702.5865479,-541.1133423,148.8493195,-753.461853,-516.6088867,145.1305695,-675.0010986,-800.8006592,98.24887848,-533.1849976,-729.0340576,128.3005066,-492.6254883,-712.1332397,121.3404312,-573.4644165
-578.4018555,103.8676682,-707.9053955,-518.4633179,144.7094574,-758.0299072,-494.3887329,141.3738708,-679.4043579,-813.6884155,98.62555695,-533.3817749,-741.9526978,128.7338409,-493.0410461,-724.7243042,121.5775604,-573.885498
-554.1290894,97.16391754,-712.9793701,-496.1369019,141.4405518,-762.6611328,-472.5513611,138.4983826,-683.8270874,-826.4475098,98.98230743,-533.6505127,-754.8235474,129.1702118,-493.5852051,-737.3151245,121.8132629,-574.2709961
-530.984375,91.96250153,-718.4216309,-474.5270081,139.1411896,-767.1563721,-451.4291687,136.6046448,-688.137207,-839.2128906,99.36681366,-533.8778076,-767.6984253,129.6139526,-494.1815186,-749.817749,122.1050568,-574.767334
-508.7588196,87.72207642,-723.3643799,-453.9971619,137.7042236,-771.430481,-431.4545593,135.5890808,-692.3106079,-851.9621582,99.86865997,-534.1422729,-780.6019287,130.2368774,-494.7272339,-762.2603149,122.4187317,-575.1999512
-487.1904602,84.19252014,-728.1307983,-434.8077087,136.8955536,-775.3764038,-412.7488708,135.4735718,-695.8726807,-864.5477905,100.6413269,-534.4622192,-793.3012085,130.9047241,-495.2052307,-774.6168213,122.8241653,-575.5657349
-467.5108948,81.35423279,-732.4677124,-417.3196716,136.5332947,-778.928894,-395.6161194,135.6363678,-699.4341431,-876.9619141,101.6260529,-534.7488403,-805.9208374,131.6769409,-495.7237549,-786.8658447,123.2826996,-575.9447632
-449.6278992,79.1836853,-736.1796265,-401.6726379,136.477005,-782.1442261,-380.2932739,136.2680664,-702.6652222,-889.3299561,102.8260422,-534.9936523,-818.4160156,132.6594543,-496.0849304,-799.0999146,123.9074554,-576.2369995
-434.0072327,77.58853912,-739.3897095,-388.0965881,136.5939941,-784.93573,-366.8633118,136.9992218,-705.5501099,-901.5133667,104.3709564,-535.2449341,-830.9380493,133.7330933,-496.1278992,-811.1726685,124.6797714,-576.512085
-420.826416,76.42765045,-741.8936768,-376.95578,136.6812744,-787.3687134,-355.5116882,137.6942139,-708.1781006,-913.6245728,106.2434235,-535.3284302,-843.0476074,135.163269,-496.4476318,-823.0823364,125.6606064,-576.6110229
-410.4489746,75.56222534,-743.8306885,-368.31427,136.6305695,-789.3625488,-346.3447571,138.304718,-710.453186,-925.532959,108.46035,-535.260437,-854.9474487,136.8807373,-496.4683533,-834.7722168,126.85392,-576.6017456
-403.1453247,74.65306091,-745.1311035,-362.4885254,136.1239014,-790.9268799,-339.8450928,138.4741974,-712.2935181,-937.2805176,111.1914749,-535.1703491,-866.5638428,138.9573212,-496.4966736,-846.2764282,128.2276154,-576.5133057
-399.1647339,73.9046936,-745.6741333,-359.3843994,135.1426697,-791.9141235,-335.9621582,137.9605865,-713.5055542,-948.7484131,114.3906708,-534.9827881,-877.9528198,141.2925415,-496.4459229,-857.5662231,129.9686279,-576.3536987
-398.5063477,72.67784119,-745.56073,-358.9607544,133.5646362,-792.1774902,-334.7740784,136.5206604,-713.9904785,-959.9972534,118.1396484,-534.776123,-888.9702148,144.0202637,-496.3251038,-868.5098267,131.9866943,-576.0839844
-400.8372498,71.28729248,-744.5496216,-361.1741943,131.264389,-791.5856934,-336.0500488,134.3004761,-713.6616821,-970.8045044,122.4765167,-534.4887085,-899.7477417,147.519928,-495.8470764,-879.0777588,134.3178864,-575.6619873
-405.9853821,69.63030243,-742.7268677,-365.6417847,128.2496643,-790.2879639,-339.6764832,131.3388062,-712.5987549,-981.1150513,127.3784409,-534.1190796,-909.7686157,150.8085632,-495.8018188,-889.244812,137.0390015,-575.1159668
-413.8635254,69.11883545,-740.4778442,-372.171875,124.6970673,-788.3065186,-345.4442749,127.7195587,-710.7892456,-990.9581909,132.9269104,-533.6083984,-919.4000244,154.8200531,-495.2888489,-898.8930054,140.1214905,-574.4769287
-423.292572,68.81066132,-738.1306763,-380.0656128,121.0098038,-785.9702759,-353.2341614,123.509819,-708.6351929,-999.890564,139.0853119,-532.9608154,-928.2050781,159.3156281,-494.5432129,-907.8499756,143.5011292,-573.5809326
-432.9550171,69.27983093,-737.3497925,-388.1841125,117.7182159,-784.1702881,-361.3722839,119.236145,-706.6915283,-1008.107361,146.0416565,-532.1641846,-936.3905029,164.1461639,-493.5317688,-916.0339355,147.3519745,-572.505188
-441.6816101,71.9725647,-737.6369629,-393.89151,115.8351593,-783.8847046,-368.2080994,116.3176193,-706.0495605,-1015.186279,153.8724365,-531.2792358,-943.2547607,169.7351227,-492.6235962,-923.3745728,151.5350342,-571.2372437
-450.2726746,75.54115295,-737.8769531,-398.6312866,114.8231277,-784.0805054,-375.0050659,113.9873352,-705.7205811,-1020.837524,162.5497284,-530.2355347,-948.9520874,175.7984467,-491.361908,-929.4508667,156.3621826,-569.7079468
-460.1533203,77.84908295,-737.9968262,-405.4979553,114.0388412,-784.0361328,-383.8616333,112.3174667,-704.9719849,-1024.847412,172.066864,-528.9698486,-953.0738525,182.507431,-489.8761597,-934.177124,161.6067047,-568.0297241
-471.1732483,79.21633148,-738.0319214,-413.8919067,113.680481,-783.7277222,-393.8469543,111.3429413,-704.2070923,-1027.031128,182.3220367,-527.7191772,-955.5913086,189.4512177,-488.2380676,-937.2623291,167.3762054,-566.2391968
-483.1282959,79.99885559,-737.9098511,-423.2549438,113.6082916,-783.1968994,-404.4834595,110.8408279,-703.5126953,-1027.350952,193.1682129,-526.387146,-956.0805054,196.6303406,-486.6931152,-938.625061,173.4184113,-564.3002319
-495.4786987,80.52877808,-737.7764282,-433.9322815,113.5295868,-782.8614502,-415.8703003,110.5458527,-703.0542603,-1026.067017,204.8944855,-524.9057617,-955.0440063,203.9468842,-484.7645264,-938.5446777,180.0176239,-562.3398438
-508.1819153,80.93193817,-737.5962524,-445.1983948,113.4471283,-782.7772827,-428.1880493,110.4259567,-702.7451782,-1022.425842,217.0208435,-523.3861084,-951.8771973,211.3158264,-482.8365784,-936.8335571,186.710495,-560.5175781
-520.598938,81.08890533,-737.9312134,-457.2404175,113.3482895,-783.0194092,-440.9127197,110.5108185,-702.9401855,-1017.152405,229.7758636,-521.9243774,-946.7943115,218.6950989,-481.4295044,-933.5010376,194.135376,-559.1022949
-533.4158936,81.40363312,-738.5470581,-469.4208069,113.2206192,-783.7175293,-453.6545715,110.7098541,-703.5169067,-1009.878845,242.8639069,-520.8641968,-940.4950562,226.3436737,-480.3572693,-929.1127319,201.3152924,-557.9173584
-546.1936035,81.56557465,-739.0611572,-481.7972107,113.0094986,-784.2815552,-466.5936279,110.9176025,-704.40448,-1000.489075,256.6305542,-520.1488037,-933.2512207,234.2675171,-480.0589294,-923.5387573,209.4604187,-557.7518921
-559.0046387,81.82328033,-739.3959961,-494.1375732,113.0644989,-784.7631226,-479.2975464,111.1739883,-704.5493774,-986.9146118,270.7646484,-520.0296631,-925.0922241,241.7581482,-480.5719604,-916.7248535,217.7348785,-558.3591919
-571.7683105,82.09161377,-739.4915771,-506.5474854,113.1534042,-784.880249,-492.0730896,111.3914566,-704.6865234,-971.1914063,281.7804871,-520.8135376,-915.8403931,248.0250397,-481.7217712,-909.6713257,225.9661865,-559.9244385
-584.6019897,82.31153107,-739.5161743,-519.0210571,113.1861343,-784.9454346,-504.7980347,111.5482178,-704.6685181,-962.1413574,288.2918091,-521.5025024,-906.1080322,254.2393951,-482.3355103,-900.7147217,232.0003967,-560.9039917
-597.4658813,82.53439331,-739.4308472,-531.6815186,113.1807709,-784.8148804,-517.6662598,111.5522842,-704.5222168,-956.0567627,292.4683533,-521.1687012,-896.0462036,259.7649841,-483.4919434,-891.3352661,238.2167511,-562.4034424
-610.2954712,82.75231934,-739.2421265,-544.3382568,113.2961349,-784.4210205,-530.6078491,111.6188202,-704.2175903,-946.9979248,294.6486511,-521.727356,-884.6015625,263.2953186,-484.9328613,-880.0701904,242.3981781,-564.0506592
-623.2000732,82.8785553,-738.9172974,-557.1715088,113.4412842,-784.0389404,-543.6136475,111.6600647,-703.730896,-935.3270874,295.1447144,-523.326355,-872.0878906,265.025116,-486.7159729,-867.2539063,244.6580048,-565.8806763
-636.4324951,83.10930634,-738.4137573,-569.9744263,113.6452408,-783.6000977,-556.68927,111.7466125,-703.2401733,-922.9517822,293.8540955,-525.5349121,-858.3188477,264.8117676,-488.6772461,-853.1972656,244.9334106,-567.9003906
-649.0953979,83.28089142,-738.1259155,-582.8116455,113.8265381,-783.0322266,-569.7089844,111.7533112,-702.7107544,-910.7229004,290.4317322,-528.0957642,-843.9210815,263.4353027,-490.8549805,-838.3822632,243.750824,-570.0914307
-661.8374634,83.40542603,-737.5394897,-595.5967407,114.1034164,-782.4372559,-582.7581787,111.830162,-702.1682129,-897.6647949,285.0380249,-530.954834,-829.098938,260.8883057,-493.0788574,-822.8061523,241.3610535,-572.3106689
-674.6756592,83.79233551,-737.0927124,-608.3851318,114.3460236,-781.8383179,-595.7263184,111.8679123,-701.5856934,-883.6139526,277.9359131,-534.050354,-813.6094971,257.1004944,-495.349823,-805.8921509,236.9694214,-574.1397095
-687.7248535,84.25993347,-736.8728638,-621.1408081,114.6953964,-781.3545532,-608.7334595,112.0189133,-701.0525513,-868.6530762,269.2055359,-537.5181885,-797.2422485,251.9656372,-497.1602478,-788.227417,232.4698792,-576.397522
-700.6169434,84.59190369,-736.4158936,-633.8380737,115.0670166,-780.8165283,-621.6491699,112.2050476,-700.5480347,-852.9067993,258.9366455,-540.0199585,-780.2932739,245.807373,-498.8930359,-769.8916016,226.0337372,-578.1433716
-713.4412842,84.92041016,-735.9262695,-646.4991455,115.5494308,-780.3364868,-634.5917969,112.6946793,-700.2770386,-835.8462524,247.3368835,-542.5270386,-762.5917969,238.8520508,-500.3969421,-750.6447754,218.8033905,-579.5650635
-726.3569336,85.35823059,-735.4247437,-659.1603394,116.0038452,-779.7532349,-647.3477783,112.9858856,-699.7286377,-817.6342163,234.8374023,-544.5559082,-744.0423584,231.0296326,-501.5353394,-729.7749023,210.9402008,-580.4425659
-739.2903442,85.76102448,-734.7460938,-671.8306274,116.5759583,-779.2538452,-660.041748,113.3219681,-699.2325439,-798.1228027,221.5545044,-546.2408447,-724.5922241,222.6079102,-502.4290466,-708.4484253,202.7131958,-581.1043091
-752.0380249,86.13482666,-734.3511353,-684.44104,117.1675339,-778.7909546,-672.4286499,114.0166245,-698.9014282,-778.0640259,208.3497162,-547.1204834,-704.3380127,213.8145905,-502.8941345,-686.2959595,194.2969208,-581.340332
-764.5845337,86.56056213,-734.1195679,-697.0012817,117.8377533,-778.3545532,-684.9857788,114.1741028,-698.3932495,-755.8377075,194.1250916,-547.7501221,-683.0847778,204.6180115,-503.1613464,-663.4115601,185.8960876,-581.2075195
-777.348938,86.883255,-733.7554932,-709.4420166,118.6448746,-777.9294434,-697.4696045,114.6829834,-697.9237061,-732.8652954,180.3724823,-547.6834106,-661.210022,195.4946442,-502.7245789,-640.3345337,177.7127838,-580.6882324
-790.1534424,87.24150848,-733.3666992,-721.9568481,119.3526001,-777.4182129,-710.0220337,115.1641998,-697.4312134,-708.8787231,167.0184784,-547.0425415,-638.7199097,186.8323517,-501.6410217,-616.0405884,169.6726532,-579.9431152
-802.9747314,87.62565613,-733.0670166,-734.4802246,120.1014862,-776.9309692,-722.4440918,115.6638565,-697.00354,-683.9035034,154.2564392,-546.0392456,-615.2800903,178.087677,-500.9628906,-591.2497559,162.2053528,-578.7218018
